time,PM10,PM2.5,CO,NO2,O3
2026-06-05 02:00:00,25.8,23.9,798.0,19.4,47.0
2026-06-05 03:00:00,26.8,24.9,847.0,19.3,44.0
2026-06-05 04:00:00,27.3,25.4,867.0,19.7,43.0
2026-06-05 05:00:00,26.0,24.1,844.0,21.4,43.0
2026-06-05 06:00:00,28.2,26.3,791.0,23.5,45.0
2026-06-05 07:00:00,28.7,26.9,718.0,29.3,48.0
2026-06-05 08:00:00,21.3,19.2,608.0,23.6,67.0
2026-06-05 09:00:00,16.2,14.6,478.0,15.7,92.0
2026-06-05 10:00:00,11.9,11.4,384.0,9.6,111.0
2026-06-05 11:00:00,11.0,10.6,351.0,6.8,118.0
2026-06-05 12:00:00,10.8,10.4,353.0,5.8,118.0
2026-06-05 13:00:00,9.6,9.2,375.0,5.9,115.0
2026-06-05 14:00:00,8.5,8.1,418.0,6.9,109.0
2026-06-05 15:00:00,8.5,8.1,481.0,8.9,99.0
2026-06-05 16:00:00,9.7,9.1,536.0,11.7,89.0
2026-06-05 17:00:00,12.3,11.1,586.0,16.0,77.0
2026-06-05 18:00:00,14.8,13.6,629.0,20.9,64.0
2026-06-05 19:00:00,17.2,15.8,636.0,22.6,54.0
2026-06-05 20:00:00,16.2,14.9,584.0,20.8,55.0
2026-06-05 21:00:00,14.9,13.6,497.0,18.3,57.0
2026-06-05 22:00:00,13.5,12.3,408.0,15.8,59.0
2026-06-05 23:00:00,12.5,11.1,320.0,13.4,63.0
2026-06-06 00:00:00,12.3,10.6,232.0,11.1,69.0
2026-06-06 01:00:00,12.8,10.8,175.0,9.5,72.0
2026-06-06 02:00:00,12.7,10.9,150.0,8.9,72.0
2026-06-06 03:00:00,13.6,11.8,156.0,8.9,71.0
2026-06-06 04:00:00,14.8,13.0,223.0,9.9,69.0
2026-06-06 05:00:00,16.7,14.8,421.0,12.8,65.0
2026-06-06 06:00:00,21.8,20.0,680.0,16.5,61.0
2026-06-06 07:00:00,8.9,8.1,824.0,17.0,66.0
2026-06-06 08:00:00,8.1,7.0,742.0,14.0,78.0
2026-06-06 09:00:00,8.5,7.0,544.0,9.7,94.0
2026-06-06 10:00:00,8.8,7.1,384.0,6.5,106.0
2026-06-06 11:00:00,8.6,7.0,317.0,5.0,112.0
2026-06-06 12:00:00,8.1,6.7,288.0,4.5,114.0
2026-06-06 13:00:00,8.0,6.6,286.0,4.8,114.0
2026-06-06 14:00:00,8.4,7.0,315.0,5.8,111.0
2026-06-06 15:00:00,9.5,8.0,371.0,7.7,106.0
2026-06-06 16:00:00,10.5,9.1,436.0,10.3,98.0
2026-06-06 17:00:00,12.1,10.7,520.0,14.5,85.0
2026-06-06 18:00:00,14.4,12.9,611.0,19.4,70.0
2026-06-06 19:00:00,18.5,16.8,658.0,21.7,65.0
2026-06-06 20:00:00,19.3,17.6,630.0,21.3,64.0
2026-06-06 21:00:00,20.3,18.6,558.0,20.8,62.0
2026-06-06 22:00:00,21.2,19.4,479.0,19.9,61.0
2026-06-06 23:00:00,21.2,19.3,388.0,18.5,61.0
2026-06-07 00:00:00,21.2,19.1,290.0,16.7,62.0
2026-06-07 01:00:00,21.9,19.7,246.0,15.5,61.0
2026-06-07 02:00:00,23.3,20.9,265.0,14.5,59.0
2026-06-07 03:00:00,26.0,23.2,336.0,13.9,56.0
2026-06-07 04:00:00,29.0,26.1,489.0,15.6,52.0
2026-06-07 05:00:00,33.2,30.2,840.0,22.6,44.0
2026-06-07 06:00:00,42.7,39.8,1273.0,31.9,36.0
2026-06-07 07:00:00,42.8,38.9,1462.0,27.7,49.0
2026-06-07 08:00:00,32.7,27.8,1173.0,22.0,72.0
2026-06-07 09:00:00,31.4,25.7,642.0,14.2,105.0
2026-06-07 10:00:00,31.8,25.6,249.0,8.2,131.0
2026-06-07 11:00:00,30.0,24.4,167.0,5.7,145.0
2026-06-07 12:00:00,27.0,22.7,223.0,5.0,153.0
2026-06-07 13:00:00,23.3,20.3,281.0,5.1,155.0
2026-06-07 14:00:00,20.2,18.0,283.0,5.6,150.0
2026-06-07 15:00:00,18.4,16.5,288.0,7.0,140.0
2026-06-07 16:00:00,18.7,16.4,333.0,9.6,127.0
2026-06-07 17:00:00,21.6,19.0,468.0,14.4,111.0
2026-06-07 18:00:00,26.5,24.2,644.0,20.4,92.0
2026-06-07 19:00:00,19.5,18.4,751.0,22.6,75.0
2026-06-07 20:00:00,22.4,21.1,726.0,23.2,72.0
2026-06-07 21:00:00,24.9,23.5,632.0,23.9,67.0
2026-06-07 22:00:00,27.4,25.8,547.0,24.3,62.0
2026-06-07 23:00:00,28.4,26.7,484.0,23.9,59.0
2026-06-08 00:00:00,29.8,28.1,430.0,23.1,56.0
2026-06-08 01:00:00,33.1,31.2,421.0,22.9,52.0
2026-06-08 02:00:00,38.4,36.3,462.0,23.8,45.0
2026-06-08 03:00:00,44.9,42.6,549.0,25.3,38.0
2026-06-08 04:00:00,48.5,46.2,704.0,27.1,33.0
2026-06-08 05:00:00,50.9,48.3,1014.0,30.0,30.0
2026-06-08 06:00:00,59.0,56.2,1391.0,33.2,29.0
2026-06-08 07:00:00,57.5,54.0,1601.0,29.6,37.0
2026-06-08 08:00:00,40.5,35.6,1504.0,24.7,59.0
2026-06-08 09:00:00,33.8,28.1,1238.0,17.9,91.0
2026-06-08 10:00:00,33.2,26.7,984.0,12.5,119.0
2026-06-08 11:00:00,34.1,27.1,782.0,9.4,140.0
2026-06-08 12:00:00,32.9,26.6,591.0,7.7,158.0
2026-06-08 13:00:00,30.7,26.0,472.0,7.4,170.0
2026-06-08 14:00:00,28.1,25.1,408.0,8.3,175.0
2026-06-08 15:00:00,28.0,25.8,415.0,10.5,175.0
2026-06-08 16:00:00,29.3,27.2,601.0,14.8,165.0
2026-06-08 17:00:00,32.2,30.2,1154.0,22.4,141.0
2026-06-08 18:00:00,36.1,34.1,1885.0,32.0,108.0
2026-06-08 19:00:00,47.1,44.6,2343.0,56.4,42.0
2026-06-08 20:00:00,46.9,44.7,2297.0,54.3,39.0
2026-06-08 21:00:00,45.1,43.2,1977.0,51.2,34.0
2026-06-08 22:00:00,44.6,42.8,1619.0,47.2,32.0
2026-06-08 23:00:00,42.3,40.4,1217.0,41.6,35.0
2026-06-09 00:00:00,39.2,37.5,776.0,35.0,41.0
2026-06-09 01:00:00,37.0,35.2,549.0,30.0,44.0
2026-06-09 02:00:00,36.4,34.5,690.0,27.0,43.0
2026-06-09 03:00:00,38.0,35.7,1044.0,25.5,40.0
2026-06-09 04:00:00,41.3,38.9,1398.0,26.2,37.0
2026-06-09 05:00:00,46.3,43.8,1763.0,31.6,31.0
2026-06-09 06:00:00,58.6,55.8,2127.0,39.2,26.0
2026-06-09 07:00:00,57.5,54.9,2244.0,40.2,27.0
2026-06-09 08:00:00,36.6,32.8,1913.0,33.0,58.0
2026-06-09 09:00:00,32.9,27.8,1335.0,23.1,100.0
2026-06-09 10:00:00,33.3,28.1,859.0,15.2,137.0
2026-06-09 11:00:00,32.6,28.5,608.0,11.2,162.0
2026-06-09 12:00:00,31.2,28.9,459.0,9.3,181.0
2026-06-09 13:00:00,32.9,30.7,398.0,8.9,190.0
2026-06-09 14:00:00,33.6,31.3,427.0,9.8,188.0
2026-06-09 15:00:00,32.7,30.4,545.0,12.1,178.0
2026-06-09 16:00:00,31.3,28.9,728.0,15.8,161.0
2026-06-09 17:00:00,35.0,31.3,1066.0,22.0,135.0
2026-06-09 18:00:00,41.9,36.6,1469.0,29.5,102.0
2026-06-09 19:00:00,24.2,22.6,1651.0,32.4,61.0
2026-06-09 20:00:00,23.4,22.2,1410.0,31.1,60.0
2026-06-09 21:00:00,22.6,21.6,947.0,29.3,58.0
2026-06-09 22:00:00,22.3,21.2,577.0,27.8,56.0
2026-06-09 23:00:00,23.2,22.1,414.0,26.8,54.0
2026-06-10 00:00:00,24.4,23.2,343.0,26.0,51.0
2026-06-10 01:00:00,25.6,24.3,338.0,25.3,49.0
2026-06-10 02:00:00,25.6,24.2,371.0,24.2,47.0
2026-06-10 03:00:00,25.6,23.9,469.0,23.3,45.0
2026-06-10 04:00:00,26.2,24.6,689.0,23.7,44.0
2026-06-10 05:00:00,31.1,29.5,1205.0,27.6,40.0
2026-06-10 06:00:00,43.9,42.4,1843.0,32.9,37.0
2026-06-10 07:00:00,45.1,41.9,2137.0,30.8,41.0
2026-06-10 08:00:00,31.7,27.4,1757.0,25.4,61.0
2026-06-10 09:00:00,27.6,22.8,1033.0,18.0,89.0
2026-06-10 10:00:00,26.8,21.4,485.0,12.1,112.0
2026-06-10 11:00:00,27.2,21.8,336.0,9.2,126.0
2026-06-10 12:00:00,26.3,21.0,363.0,7.9,136.0
2026-06-10 13:00:00,25.3,20.3,421.0,7.8,140.0
2026-06-10 14:00:00,24.0,19.6,451.0,8.5,140.0
2026-06-10 15:00:00,23.4,19.2,512.0,10.3,135.0
2026-06-10 16:00:00,22.9,19.2,640.0,14.1,124.0
2026-06-10 17:00:00,26.0,22.6,929.0,22.0,100.0
2026-06-10 18:00:00,31.5,28.5,1285.0,31.9,70.0
2026-06-10 19:00:00,35.3,32.7,1458.0,45.0,39.0
2026-06-10 20:00:00,33.6,31.4,1276.0,43.8,36.0
2026-06-10 21:00:00,32.8,30.9,910.0,41.9,32.0
2026-06-10 22:00:00,32.2,30.4,626.0,39.5,29.0
2026-06-10 23:00:00,31.3,29.4,514.0,35.8,30.0
2026-06-11 00:00:00,29.6,27.8,483.0,31.5,34.0
2026-06-11 01:00:00,28.8,27.1,525.0,28.6,35.0
2026-06-11 02:00:00,30.0,28.3,630.0,27.4,32.0
2026-06-11 03:00:00,33.2,31.4,806.0,27.6,28.0
2026-06-11 04:00:00,38.3,36.4,1075.0,29.7,25.0
2026-06-11 05:00:00,46.9,44.6,1593.0,36.5,20.0
2026-06-11 06:00:00,64.3,61.7,2202.0,45.4,17.0
2026-06-11 07:00:00,49.8,47.1,2450.0,38.1,35.0
2026-06-11 08:00:00,33.5,29.5,2000.0,31.6,60.0
2026-06-11 09:00:00,30.6,26.1,1189.0,22.5,96.0
2026-06-11 10:00:00,21.9,20.0,568.0,15.1,123.0
2026-06-11 11:00:00,20.0,19.0,369.0,10.9,137.0
2026-06-11 12:00:00,19.3,18.5,361.0,8.3,144.0
2026-06-11 13:00:00,18.2,17.5,400.0,7.2,142.0
2026-06-11 14:00:00,16.1,15.5,441.0,7.1,130.0
2026-06-11 15:00:00,13.4,12.9,529.0,8.4,109.0
2026-06-11 16:00:00,11.5,11.1,656.0,12.4,87.0
2026-06-11 17:00:00,13.8,13.1,857.0,21.1,64.0
2026-06-11 18:00:00,21.7,20.8,1096.0,32.3,40.0
2026-06-11 19:00:00,33.1,31.1,1259.0,44.1,15.0
2026-06-11 20:00:00,35.3,33.4,1291.0,43.3,17.0
2026-06-11 21:00:00,37.7,35.5,1247.0,42.1,21.0
2026-06-11 22:00:00,41.3,38.9,1172.0,40.5,24.0
2026-06-11 23:00:00,43.8,41.1,1056.0,38.7,27.0
2026-06-12 00:00:00,45.4,42.3,909.0,36.4,30.0
2026-06-12 01:00:00,46.8,43.4,809.0,33.5,33.0
2026-06-12 02:00:00,38.3,35.3,780.0,28.5,36.0
2026-06-12 03:00:00,30.7,28.2,797.0,22.7,40.0
2026-06-12 04:00:00,31.4,29.2,863.0,20.0,42.0
2026-06-12 05:00:00,34.0,31.9,1046.0,23.9,41.0
2026-06-12 06:00:00,42.4,40.2,1278.0,30.8,38.0
2026-06-12 07:00:00,33.4,30.9,1354.0,25.9,54.0
2026-06-12 08:00:00,27.9,24.5,1115.0,22.3,68.0
2026-06-12 09:00:00,25.6,21.7,719.0,17.3,88.0
2026-06-12 10:00:00,22.5,19.2,440.0,13.4,101.0
2026-06-12 11:00:00,18.6,16.5,354.0,11.5,102.0
2026-06-12 12:00:00,16.3,14.8,384.0,10.7,96.0
2026-06-12 13:00:00,16.7,14.7,570.0,11.2,86.0
2026-06-12 14:00:00,17.2,14.8,1006.0,12.7,73.0
2026-06-12 15:00:00,15.9,13.5,1599.0,15.4,56.0
2026-06-12 16:00:00,15.9,13.6,2106.0,20.5,40.0
2026-06-12 17:00:00,20.3,17.7,2449.0,30.1,25.0
2026-06-12 18:00:00,29.7,27.2,2706.0,42.0,11.0
2026-06-12 19:00:00,43.4,41.2,2876.0,51.6,0.0
2026-06-12 20:00:00,52.4,50.3,2978.0,52.7,0.0
2026-06-12 21:00:00,56.5,54.1,2992.0,54.3,0.0
2026-06-12 22:00:00,58.2,56.1,2853.0,55.3,0.0
2026-06-12 23:00:00,61.0,58.8,2446.0,55.3,0.0
2026-06-13 00:00:00,63.6,61.2,1886.0,54.7,0.0
2026-06-13 01:00:00,71.0,68.5,1455.0,53.9,0.0
2026-06-13 02:00:00,76.8,74.0,1219.0,52.6,0.0
2026-06-13 03:00:00,78.2,75.4,1112.0,51.1,1.0
2026-06-13 04:00:00,80.1,77.3,1217.0,50.1,2.0
2026-06-13 05:00:00,85.9,83.1,1783.0,51.4,2.0
2026-06-13 06:00:00,108.0,105.0,2561.0,53.3,3.0
2026-06-13 07:00:00,46.6,46.1,2886.0,41.7,24.0
2026-06-13 08:00:00,24.2,23.7,2295.0,33.0,47.0
2026-06-13 09:00:00,15.7,15.5,1251.0,21.0,78.0
2026-06-13 10:00:00,13.7,13.7,472.0,11.8,106.0
2026-06-13 11:00:00,14.7,14.6,270.0,7.8,127.0
2026-06-13 12:00:00,16.0,15.9,334.0,6.7,143.0
2026-06-13 13:00:00,17.2,17.2,447.0,7.1,150.0
2026-06-13 14:00:00,16.2,16.1,484.0,8.6,143.0
2026-06-13 15:00:00,15.4,15.3,570.0,11.6,126.0
2026-06-13 16:00:00,15.6,15.5,860.0,16.6,107.0
2026-06-13 17:00:00,16.8,16.7,1596.0,24.7,88.0
2026-06-13 18:00:00,27.4,27.2,2537.0,34.7,67.0
2026-06-13 19:00:00,40.2,39.2,3113.0,52.7,30.0
2026-06-13 20:00:00,44.7,43.4,3036.0,53.3,27.0
2026-06-13 21:00:00,49.4,47.7,2595.0,53.8,22.0
2026-06-13 22:00:00,54.0,52.3,2080.0,52.7,20.0
2026-06-13 23:00:00,54.8,53.4,1500.0,48.6,22.0
2026-06-14 00:00:00,52.0,51.1,847.0,42.9,26.0
2026-06-14 01:00:00,51.6,51.0,388.0,37.8,29.0
2026-06-14 02:00:00,51.9,51.2,198.0,33.4,29.0
2026-06-14 03:00:00,49.0,48.0,202.0,29.6,29.0
2026-06-14 04:00:00,46.8,44.9,438.0,28.6,28.0
2026-06-14 05:00:00,50.2,48.2,1156.0,33.9,24.0
2026-06-14 06:00:00,68.0,65.7,2107.0,42.2,21.0
2026-06-14 07:00:00,69.6,65.9,2576.0,36.7,32.0
2026-06-14 08:00:00,41.9,37.4,2089.0,29.8,57.0
2026-06-14 09:00:00,35.0,30.2,1120.0,20.1,92.0
2026-06-14 10:00:00,26.7,23.2,384.0,12.4,118.0
2026-06-14 11:00:00,20.7,18.8,185.0,8.3,127.0
2026-06-14 12:00:00,17.4,16.2,219.0,6.2,128.0
2026-06-14 13:00:00,14.6,13.6,281.0,5.2,124.0
2026-06-14 14:00:00,13.0,11.8,316.0,5.3,117.0
2026-06-14 15:00:00,12.3,10.7,380.0,6.6,106.0
2026-06-14 16:00:00,12.3,10.7,439.0,8.8,95.0
2026-06-14 17:00:00,13.7,12.1,490.0,12.7,83.0
2026-06-14 18:00:00,17.1,15.4,536.0,17.5,71.0
2026-06-14 19:00:00,19.4,18.2,555.0,21.0,50.0
2026-06-14 20:00:00,21.2,19.7,531.0,21.3,50.0
2026-06-14 21:00:00,23.4,21.8,480.0,21.6,49.0
2026-06-14 22:00:00,25.8,24.2,426.0,21.9,48.0
2026-06-14 23:00:00,27.8,26.1,363.0,21.9,46.0
2026-06-15 00:00:00,30.0,28.3,298.0,21.7,43.0
2026-06-15 01:00:00,32.9,31.1,274.0,21.7,40.0
2026-06-15 02:00:00,35.4,33.4,282.0,21.8,37.0
2026-06-15 03:00:00,37.5,35.5,331.0,22.0,33.0
2026-06-15 04:00:00,39.2,37.3,493.0,22.8,32.0
2026-06-15 05:00:00,41.2,39.1,922.0,25.4,31.0
2026-06-15 06:00:00,47.0,44.7,1464.0,28.6,32.0
2026-06-15 07:00:00,54.0,50.6,1730.0,25.6,44.0
2026-06-15 08:00:00,38.6,34.3,1457.0,21.6,65.0
2026-06-15 09:00:00,32.2,27.9,909.0,16.0,94.0
2026-06-15 10:00:00,25.9,23.2,488.0,11.5,118.0
2026-06-15 11:00:00,22.8,21.5,358.0,8.9,134.0
2026-06-15 12:00:00,22.6,21.5,354.0,7.3,145.0
2026-06-15 13:00:00,23.1,22.0,387.0,7.0,149.0
2026-06-15 14:00:00,23.3,22.2,443.0,7.9,145.0
2026-06-15 15:00:00,22.2,21.2,535.0,10.0,134.0
2026-06-15 16:00:00,21.1,20.1,616.0,13.4,120.0
2026-06-15 17:00:00,24.7,23.7,671.0,19.2,101.0
2026-06-15 18:00:00,30.2,29.2,714.0,26.2,79.0
2026-06-15 19:00:00,22.2,20.7,737.0,27.2,54.0
2026-06-15 20:00:00,24.1,22.4,736.0,26.5,53.0
2026-06-15 21:00:00,24.4,22.6,715.0,25.6,50.0
2026-06-15 22:00:00,26.1,24.2,684.0,25.3,47.0
2026-06-15 23:00:00,28.5,26.4,613.0,26.2,42.0
2026-06-16 00:00:00,31.8,29.8,531.0,27.7,35.0
2026-06-16 01:00:00,36.7,34.7,542.0,29.4,29.0
2026-06-16 02:00:00,42.1,40.2,699.0,30.9,22.0
2026-06-16 03:00:00,46.6,44.6,949.0,32.6,15.0
2026-06-16 04:00:00,49.8,48.1,1227.0,35.1,11.0
2026-06-16 05:00:00,52.6,51.1,1611.0,40.7,9.0
2026-06-16 06:00:00,62.4,61.0,2024.0,47.1,9.0
2026-06-16 07:00:00,61.5,58.6,2173.0,36.7,22.0
2026-06-16 08:00:00,40.3,35.9,1831.0,31.2,43.0
2026-06-16 09:00:00,34.3,28.9,1225.0,23.6,72.0
2026-06-16 10:00:00,32.9,26.7,742.0,17.1,99.0
2026-06-16 11:00:00,32.5,25.8,533.0,12.8,121.0
2026-06-16 12:00:00,28.5,23.5,448.0,9.7,140.0
2026-06-16 13:00:00,24.4,21.7,425.0,8.3,151.0
2026-06-16 14:00:00,22.6,20.9,412.0,8.9,149.0
2026-06-16 15:00:00,21.8,20.3,460.0,11.2,139.0
2026-06-16 16:00:00,20.8,19.4,662.0,14.8,124.0
2026-06-16 17:00:00,21.1,19.9,1221.0,20.6,102.0
2026-06-16 18:00:00,26.3,23.8,1934.0,27.6,75.0
2026-06-16 19:00:00,29.9,28.1,2287.0,40.2,40.0
2026-06-16 20:00:00,32.5,30.9,1938.0,43.0,34.0
2026-06-16 21:00:00,36.8,35.2,1230.0,46.5,26.0
2026-06-16 22:00:00,39.8,38.2,670.0,47.6,22.0
2026-06-16 23:00:00,39.5,38.0,442.0,43.8,24.0
2026-06-17 00:00:00,35.3,33.6,363.0,37.5,30.0
2026-06-17 01:00:00,30.7,29.4,397.0,32.4,34.0
2026-06-17 02:00:00,29.7,28.3,539.0,29.3,35.0
2026-06-17 03:00:00,32.5,31.0,793.0,27.5,34.0
2026-06-17 04:00:00,38.6,36.9,1138.0,28.2,33.0
2026-06-17 05:00:00,47.6,45.6,1728.0,34.9,28.0
2026-06-17 06:00:00,62.2,60.1,2408.0,44.2,22.0
2026-06-17 07:00:00,42.6,41.3,2690.0,42.3,28.0
2026-06-17 08:00:00,28.9,26.5,2213.0,34.2,56.0
2026-06-17 09:00:00,22.9,20.5,1339.0,23.0,95.0
2026-06-17 10:00:00,19.0,17.9,663.0,14.1,126.0
2026-06-17 11:00:00,18.6,17.7,432.0,9.7,143.0
2026-06-17 12:00:00,18.5,17.5,398.0,7.7,151.0
2026-06-17 13:00:00,18.3,17.3,418.0,7.2,154.0
2026-06-17 14:00:00,17.6,16.7,423.0,7.8,150.0
2026-06-17 15:00:00,16.9,16.0,481.0,9.9,141.0
2026-06-17 16:00:00,16.5,15.6,648.0,14.0,126.0
2026-06-17 17:00:00,19.3,18.0,1052.0,22.0,104.0
2026-06-17 18:00:00,28.0,25.8,1565.0,32.0,77.0
2026-06-17 19:00:00,24.7,23.5,1863.0,35.8,53.0
2026-06-17 20:00:00,25.4,24.3,1756.0,35.2,50.0
2026-06-17 21:00:00,25.6,24.6,1433.0,34.4,47.0
2026-06-17 22:00:00,25.1,24.2,1136.0,33.1,44.0
2026-06-17 23:00:00,24.2,23.3,944.0,30.9,44.0
2026-06-18 00:00:00,23.5,22.5,778.0,28.3,45.0
2026-06-18 01:00:00,24.5,23.6,648.0,26.7,45.0
2026-06-18 02:00:00,27.5,26.5,492.0,26.3,41.0
2026-06-18 03:00:00,31.5,30.4,372.0,26.9,36.0
2026-06-18 04:00:00,35.6,34.3,487.0,29.4,32.0
2026-06-18 05:00:00,41.4,40.0,1123.0,36.5,25.0
2026-06-18 06:00:00,54.8,53.4,1994.0,45.5,20.0
2026-06-18 07:00:00,45.9,43.2,2442.0,38.3,40.0
2026-06-18 08:00:00,34.5,30.5,2043.0,32.0,67.0
2026-06-18 09:00:00,32.5,27.8,1222.0,23.3,104.0
2026-06-18 10:00:00,28.4,25.7,593.0,16.2,138.0
2026-06-18 11:00:00,28.3,26.9,409.0,12.3,166.0
2026-06-18 12:00:00,30.9,29.5,417.0,10.0,191.0
2026-06-18 13:00:00,32.4,31.1,473.0,9.2,204.0
2026-06-18 14:00:00,31.4,30.4,498.0,9.9,200.0
2026-06-18 15:00:00,29.3,28.3,572.0,11.9,184.0
2026-06-18 16:00:00,26.2,25.4,790.0,15.1,163.0
2026-06-18 17:00:00,25.0,24.3,1356.0,20.0,135.0
2026-06-18 18:00:00,25.7,25.2,2067.0,26.1,101.0
2026-06-18 19:00:00,22.3,21.5,2401.0,30.1,59.0
2026-06-18 20:00:00,26.1,25.0,2001.0,32.0,52.0
2026-06-18 21:00:00,27.6,26.4,1224.0,34.7,42.0
2026-06-18 22:00:00,29.9,28.8,630.0,36.7,34.0
2026-06-18 23:00:00,32.7,31.5,429.0,37.4,30.0
2026-06-19 00:00:00,34.2,33.1,410.0,37.3,27.0
2026-06-19 01:00:00,37.0,35.7,497.0,36.9,25.0
2026-06-19 02:00:00,37.7,36.6,698.0,35.5,23.0
2026-06-19 03:00:00,37.8,36.6,1005.0,33.7,22.0
2026-06-19 04:00:00,39.1,38.0,1324.0,33.7,22.0
2026-06-19 05:00:00,42.5,41.2,1702.0,38.1,18.0
2026-06-19 06:00:00,52.5,51.1,2092.0,44.2,15.0
2026-06-19 07:00:00,65.2,62.6,2254.0,39.8,27.0
2026-06-19 08:00:00,40.9,37.3,2019.0,34.0,54.0
2026-06-19 09:00:00,32.1,28.6,1557.0,25.8,92.0
2026-06-19 10:00:00,24.6,23.5,1139.0,18.8,124.0
2026-06-19 11:00:00,24.1,23.2,832.0,14.0,146.0
2026-06-19 12:00:00,24.3,23.6,570.0,10.5,163.0
2026-06-19 13:00:00,24.6,23.9,420.0,8.7,169.0
2026-06-19 14:00:00,24.1,23.3,444.0,9.0,161.0
2026-06-19 15:00:00,21.9,21.1,582.0,11.1,143.0
2026-06-19 16:00:00,19.3,18.5,720.0,14.5,122.0
2026-06-19 17:00:00,18.3,17.4,844.0,20.1,99.0
2026-06-19 18:00:00,22.3,20.4,967.0,26.9,73.0
2026-06-19 19:00:00,20.2,18.5,1021.0,27.0,53.0
2026-06-19 20:00:00,20.8,19.2,935.0,26.6,51.0
2026-06-19 21:00:00,21.2,19.6,779.0,26.1,49.0
2026-06-19 22:00:00,21.9,20.3,690.0,25.4,47.0
2026-06-19 23:00:00,22.9,21.2,737.0,24.2,45.0
2026-06-20 00:00:00,23.3,21.7,851.0,22.9,44.0
2026-06-20 01:00:00,23.7,22.1,964.0,22.5,41.0
2026-06-20 02:00:00,25.4,23.8,1016.0,23.3,36.0
2026-06-20 03:00:00,29.3,27.7,1067.0,24.9,30.0
2026-06-20 04:00:00,34.8,33.2,1229.0,27.6,26.0
2026-06-20 05:00:00,43.0,41.2,1699.0,33.3,22.0
2026-06-20 06:00:00,64.5,62.6,2280.0,39.9,20.0
2026-06-20 07:00:00,51.9,49.0,2494.0,37.2,30.0
2026-06-20 08:00:00,33.2,29.2,1988.0,30.2,51.0
2026-06-20 09:00:00,29.4,24.8,1116.0,20.4,81.0
2026-06-20 10:00:00,28.1,23.1,461.0,12.8,105.0
2026-06-20 11:00:00,26.1,21.4,282.0,9.2,119.0
2026-06-20 12:00:00,23.9,19.7,320.0,7.7,127.0
2026-06-20 13:00:00,21.9,18.4,382.0,7.3,129.0
2026-06-20 14:00:00,19.6,16.6,409.0,7.9,123.0
2026-06-20 15:00:00,17.8,15.1,460.0,9.6,110.0
2026-06-20 16:00:00,15.4,13.4,525.0,11.9,97.0
2026-06-20 17:00:00,14.3,12.7,618.0,14.6,85.0
2026-06-20 18:00:00,14.2,12.9,724.0,17.9,72.0
2026-06-20 19:00:00,25.8,23.4,791.0,29.5,42.0
2026-06-20 20:00:00,25.4,23.1,780.0,28.7,41.0
2026-06-20 21:00:00,26.3,23.9,730.0,27.5,40.0
2026-06-20 22:00:00,27.6,25.3,698.0,26.6,38.0
2026-06-20 23:00:00,28.1,25.9,710.0,25.9,37.0
2026-06-21 00:00:00,27.8,25.9,740.0,25.5,35.0
2026-06-21 01:00:00,29.2,27.2,773.0,25.7,33.0
2026-06-21 02:00:00,32.7,30.7,752.0,26.9,29.0
2026-06-21 03:00:00,35.2,33.2,734.0,28.8,24.0
2026-06-21 04:00:00,39.7,37.6,876.0,31.1,21.0
2026-06-21 05:00:00,46.7,44.7,1409.0,35.3,18.0
2026-06-21 06:00:00,62.9,60.8,2101.0,39.9,16.0
2026-06-21 07:00:00,36.3,33.4,2415.0,25.8,40.0
2026-06-21 08:00:00,25.4,22.3,1986.0,20.8,60.0
2026-06-21 09:00:00,20.9,17.9,1179.0,14.0,87.0
2026-06-21 10:00:00,16.1,13.9,555.0,8.6,107.0
2026-06-21 11:00:00,12.6,11.3,353.0,6.1,115.0
2026-06-21 12:00:00,11.2,10.0,334.0,5.1,117.0
2026-06-21 13:00:00,11.1,9.6,347.0,4.9,115.0
2026-06-21 14:00:00,11.4,9.5,320.0,5.3,108.0
2026-06-21 15:00:00,11.3,9.3,326.0,6.6,97.0
2026-06-21 16:00:00,10.4,8.8,429.0,8.5,86.0
2026-06-21 17:00:00,11.1,9.7,736.0,11.5,74.0
2026-06-21 18:00:00,13.1,11.6,1140.0,15.2,61.0
2026-06-21 19:00:00,16.0,14.5,1390.0,18.5,48.0
2026-06-21 20:00:00,16.8,15.2,1356.0,17.4,47.0
2026-06-21 21:00:00,16.5,14.9,1169.0,16.0,46.0
2026-06-21 22:00:00,16.2,14.5,966.0,15.1,44.0
2026-06-21 23:00:00,16.2,14.5,772.0,15.3,40.0
2026-06-22 00:00:00,17.4,15.7,563.0,16.0,35.0
2026-06-22 01:00:00,19.8,18.3,401.0,16.5,31.0
2026-06-22 02:00:00,23.9,22.4,308.0,16.6,29.0
2026-06-22 03:00:00,24.2,22.7,262.0,16.5,28.0
2026-06-22 04:00:00,21.9,20.5,262.0,16.6,28.0
2026-06-22 05:00:00,21.8,20.5,340.0,17.5,28.0
2026-06-22 06:00:00,26.8,25.5,463.0,18.6,28.0
2026-06-22 07:00:00,31.2,28.9,541.0,20.2,38.0
2026-06-22 08:00:00,20.8,18.1,523.0,16.8,50.0
2026-06-22 09:00:00,15.9,13.5,458.0,12.0,66.0
2026-06-22 10:00:00,15.0,12.0,402.0,8.3,79.0
2026-06-22 11:00:00,14.1,11.1,368.0,6.4,87.0
2026-06-22 12:00:00,13.2,10.4,344.0,5.5,92.0
